Date,temp,precip,windspeed
2021-06-10,17.0,0.49,21.9
2021-06-11,17.3,0.4,35.0
2021-06-12,15.3,7.09,29.9
2021-06-13,13.9,0.0,32.2
2021-06-14,13.4,5.05,27.8
2021-06-15,13.4,1.56,38.5
2021-06-16,9.3,0.02,23.6
2021-06-17,13.5,0.0,26.4
2021-06-18,15.1,2.9,31.3
2021-06-19,11.5,10.98,12.7
2021-06-20,12.0,7.15,13.1
2021-06-21,14.0,13.89,17.8
2021-06-22,14.1,20.51,23.8
2021-06-23,14.4,0.0,15.3
2021-06-24,16.8,0.0,22.0
2021-06-25,15.5,1.27,16.5
2021-06-26,16.4,0.0,21.0
2021-06-27,15.9,0.65,14.3
2021-06-28,16.0,0.0,20.9
2021-06-29,16.1,4.25,21.3
2021-06-30,14.9,0.06,25.2
2021-07-01,15.9,0.0,19.4
2021-07-02,18.4,0.0,18.9
2021-07-03,19.0,0.0,19.0
2021-07-04,19.6,0.0,21.2
2021-07-05,19.9,0.0,19.7
2021-07-06,19.5,1.79,19.4
2021-07-07,19.0,1.4,28.4
2021-07-08,20.1,0.0,17.1
2021-07-09,19.8,0.0,17.1
2021-07-10,18.2,7.06,20.7
2021-07-11,20.4,2.11,22.0
2021-07-12,19.4,0.0,19.8
2021-07-13,19.6,0.0,20.5
2021-07-14,19.6,1.44,22.5
2021-07-15,20.7,2.14,30.8
2021-07-16,17.2,0.0,19.7
2021-07-17,19.0,0.0,18.5
2021-07-18,16.9,0.0,35.4
2021-07-19,14.9,0.0,28.8
2021-07-20,15.7,0.38,30.2
2021-07-21,15.3,0.0,26.6
2021-07-22,17.2,0.0,34.0
2021-07-23,17.0,0.0,25.0
2021-07-24,19.1,0.0,16.8
2021-07-25,19.7,0.0,21.0
2021-07-26,19.4,0.0,22.8
2021-07-27,19.6,0.0,14.8
2021-07-28,21.5,1.64,17.0
2021-07-29,20.5,4.44,22.8
2021-07-30,17.2,1.26,20.8
2021-07-31,16.5,0.93,23.3
2021-08-01,15.4,9.02,19.4
2021-08-02,14.0,1.37,21.5
2021-08-03,14.1,0.0,27.3
2021-08-04,14.0,0.0,22.4
2021-08-05,15.1,0.0,24.4
2021-08-06,17.7,0.0,19.9
2021-08-07,17.4,4.96,29.3
2021-08-08,16.7,13.87,21.8
2021-08-09,17.1,2.71,18.2
2021-08-10,16.9,1.02,22.8
2021-08-11,16.3,0.56,12.4
2021-08-12,17.0,0.0,19.6
2021-08-13,17.5,0.0,22.5
2021-08-14,16.3,3.89,15.4
2021-08-15,14.8,2.63,13.8
2021-08-16,14.4,16.44,16.8
2021-08-17,14.1,16.53,25.0
2021-08-18,14.9,28.28,32.7
2021-08-19,13.9,0.66,25.0
2021-08-20,13.8,0.0,25.1
2021-08-21,13.5,0.0,24.1
2021-08-22,13.1,0.0,19.1
2021-08-23,11.2,0.12,18.2
2021-08-24,10.6,5.91,22.7
2021-08-25,11.8,5.79,40.3
2021-08-26,11.0,4.56,36.6
2021-08-27,12.9,0.0,20.6
2021-08-28,12.1,0.0,18.1
2021-08-29,12.8,0.0,15.1
2021-08-30,14.0,0.0,12.7
2021-08-31,13.6,0.0,27.6
2021-09-01,13.0,0.0,33.9
2021-09-02,11.3,0.86,30.2
2021-09-03,10.6,0.33,28.2
2021-09-04,8.5,0.0,24.2
2021-09-05,9.2,0.0,15.3
2021-09-06,10.8,0.0,13.1
2021-09-07,11.6,0.1,9.6
2021-09-08,16.1,0.04,25.4
2021-09-09,12.5,6.7,8.9
2021-09-10,10.1,4.97,12.2
2021-09-11,12.4,0.4,14.1
2021-09-12,12.9,8.26,25.0
2021-09-13,9.9,0.0,36.5
2021-09-14,9.0,0.03,22.4
2021-09-15,6.5,0.0,15.7
2021-09-16,7.7,0.03,14.1
2021-09-17,7.7,0.03,15.1
2021-09-18,7.8,1.33,16.4
2021-09-19,7.9,0.08,16.1
2021-09-20,7.0,0.1,11.9
2021-09-21,7.1,0.63,15.4
2021-09-22,9.1,1.28,29.1
2021-09-23,10.9,23.05,32.2
2021-09-24,8.2,8.04,27.2
2021-09-25,8.5,0.03,36.0
2021-09-26,8.1,0.0,12.1
2021-09-27,9.4,0.0,24.8
2021-09-28,11.2,0.0,28.7
2021-09-29,10.7,0.0,23.8
2021-09-30,10.1,1.97,25.0
2021-10-01,10.5,3.54,30.5
2021-10-02,10.6,1.56,33.4
2021-10-03,10.6,6.51,42.0
2021-10-04,11.0,3.01,38.1
2021-10-05,9.3,0.07,23.7
2021-10-06,9.6,22.97,20.6
2021-10-07,10.4,0.02,15.6
2021-10-08,7.1,0.86,18.3
2021-10-09,9.7,0.0,12.0
2021-10-10,10.2,0.21,15.7
2021-10-11,8.0,0.25,12.5
2021-10-12,6.0,0.03,24.0
2021-10-13,3.3,0.0,17.4
2021-10-14,4.7,0.9,19.6
2021-10-15,5.7,14.51,39.7
2021-10-16,4.7,0.0,26.1
2021-10-17,4.7,0.0,33.2
2021-10-18,3.8,0.0,23.9
2021-10-19,0.6,2.68,28.1
2021-10-20,5.9,12.21,16.9
2021-10-21,4.8,0.7,15.1
2021-10-22,2.1,0.03,27.0
2021-10-23,0.3,0.02,30.4
2021-10-24,1.5,0.0,11.3
2021-10-25,2.3,0.02,8.8
2021-10-26,3.6,0.0,10.7
2021-10-27,1.5,5.45,8.6
2021-10-28,2.1,3.97,8.9
2021-10-29,5.5,0.0,9.4
2021-10-30,4.7,0.03,17.6
2021-10-31,4.8,0.39,15.6
2021-11-01,5.8,1.18,25.5
2021-11-02,7.6,0.21,23.2
2021-11-03,6.8,3.82,16.6
2021-11-04,4.6,2.52,10.1
2021-11-05,2.1,0.0,11.9
2021-11-06,1.5,0.0,16.7
2021-11-07,-0.5,0.57,27.1
2021-11-08,-2.8,0.0,23.4
2021-11-09,-0.6,2.96,24.6
2021-11-10,-1.5,0.0,8.8
2021-11-11,-1.6,0.04,13.1
2021-11-12,2.2,0.0,21.3
2021-11-13,-2.5,0.0,13.5
2021-11-14,-2.7,0.03,16.4
2021-11-15,-0.4,0.0,15.5
2021-11-16,-1.5,0.0,8.5
2021-11-17,3.1,3.19,17.9
2021-11-18,-0.6,0.06,9.6
2021-11-19,-0.7,0.54,17.7
2021-11-20,2.8,0.0,26.2
2021-11-21,-1.2,0.0,25.4
2021-11-22,-5.1,1.24,20.0
2021-11-23,-2.7,0.23,16.9
2021-11-24,1.3,0.02,17.6
2021-11-25,-0.9,0.25,25.0
2021-11-26,-9.3,0.0,15.8
2021-11-27,-9.0,0.0,17.4
2021-11-28,-7.0,3.34,20.0
2021-11-29,-8.0,0.0,15.1
2021-11-30,-10.0,0.0,24.1
2021-12-01,-11.6,0.0,20.7
2021-12-02,-10.4,0.04,24.7
2021-12-03,-7.7,2.98,28.3
2021-12-04,-5.4,1.85,22.6
2021-12-05,-11.3,0.0,22.0
2021-12-06,-10.6,0.66,19.7
2021-12-07,-8.0,0.89,12.2
2021-12-08,-9.5,0.12,10.3
2021-12-09,-0.9,0.03,30.3
2021-12-10,0.4,3.94,24.4
2021-12-11,0.9,3.61,12.4
2021-12-12,-0.3,0.19,10.7
2021-12-13,-3.5,0.29,8.5
2021-12-14,-5.5,0.0,9.4
2021-12-15,-7.5,0.0,8.9
2021-12-16,1.6,0.0,31.2
2021-12-17,2.9,0.08,32.0
2021-12-18,4.7,0.17,22.9
2021-12-19,2.4,0.05,38.4
2021-12-20,-4.2,0.06,19.9
2021-12-21,-11.1,0.0,20.6
2021-12-22,-11.7,0.05,16.1
2021-12-23,-6.0,0.72,24.0
2021-12-24,-8.3,0.02,32.1
2021-12-25,-5.9,0.08,23.6
2021-12-26,-11.2,0.01,12.7
2021-12-27,-9.2,0.0,8.6
2021-12-28,-8.6,0.65,11.4
2021-12-29,-7.6,0.0,10.2
2021-12-30,-9.4,2.3,14.4
2021-12-31,-7.1,0.0,23.0
2022-01-01,-9.1,0.0,17.6
2022-01-02,-3.3,4.36,27.7
2022-01-03,-5.8,0.18,11.4
2022-01-04,-1.6,8.86,26.3
2022-01-05,-6.2,0.0,23.8
2022-01-06,-8.1,0.0,24.4
2022-01-07,-14.6,0.0,20.7
2022-01-08,-6.9,2.47,20.9
2022-01-09,-5.0,0.16,16.5
2022-01-10,-6.0,0.0,21.6
2022-01-11,-1.1,0.05,30.8
2022-01-12,-4.4,0.02,15.0
2022-01-13,5.4,0.0,28.9
2022-01-14,2.4,0.62,45.6
2022-01-15,0.4,0.05,40.9
2022-01-16,-2.0,0.02,28.1
2022-01-17,-1.4,0.02,48.4
2022-01-18,-3.0,0.17,9.0
2022-01-19,1.0,0.07,37.7
2022-01-20,-1.0,0.0,45.0
2022-01-21,-3.9,0.0,39.8
2022-01-22,-6.6,0.83,12.8
2022-01-23,-2.8,0.11,9.1
2022-01-24,-4.4,0.0,13.0
2022-01-25,-2.6,0.0,15.8
2022-01-26,-5.3,0.31,8.6
2022-01-27,-3.4,0.0,16.1
2022-01-28,-1.6,0.0,27.7
2022-01-29,-0.9,6.53,21.3
2022-01-30,-2.7,1.09,39.3
2022-01-31,-7.8,0.0,18.2
2022-02-01,-10.2,0.06,21.4
2022-02-02,-12.4,0.11,14.9
2022-02-03,-11.6,0.72,20.8
2022-02-04,-0.2,3.74,37.2
2022-02-05,-6.6,0.0,10.0
2022-02-06,-7.1,1.81,14.7
2022-02-07,-5.8,0.05,24.1
2022-02-08,-6.8,0.07,10.1
2022-02-09,-9.2,0.0,8.6
2022-02-10,-4.7,0.0,17.3
2022-02-11,-3.1,0.0,20.3
2022-02-12,-1.2,0.0,13.8
2022-02-13,1.0,0.0,20.1
2022-02-14,-1.8,0.35,14.8
2022-02-15,-2.1,6.42,22.8
2022-02-16,-2.2,8.33,27.6
2022-02-17,-2.8,1.22,18.7
2022-02-18,-7.4,0.0,23.8
2022-02-19,-10.1,0.0,10.2
2022-02-20,-10.8,0.0,9.8
2022-02-21,-5.5,0.0,31.5
2022-02-22,-7.5,0.0,22.5
2022-02-23,-5.8,0.0,25.4
2022-02-24,1.6,0.02,28.7
2022-02-25,-1.4,0.0,27.1
2022-02-26,-2.4,0.0,23.9
2022-02-27,-2.7,0.0,10.3
2022-02-28,-1.8,0.0,17.1
2022-03-01,1.2,0.0,17.7
2022-03-02,2.1,0.0,26.3
2022-03-03,0.0,0.0,23.7
2022-03-04,-4.3,0.0,15.3
2022-03-05,-3.2,0.0,17.6
2022-03-06,1.9,0.0,34.6
2022-03-07,1.5,0.1,15.5
2022-03-08,3.7,0.0,21.9
2022-03-09,-1.2,0.09,22.8
2022-03-10,1.2,0.0,21.4
2022-03-11,-0.2,0.0,10.5
2022-03-12,-1.4,0.0,12.7
2022-03-13,-0.6,0.0,10.7
2022-03-14,-0.4,0.0,16.7
2022-03-15,-1.4,0.0,27.1
2022-03-16,-1.6,0.0,18.7
2022-03-17,-0.9,0.0,25.6
2022-03-18,3.0,0.05,25.7
2022-03-19,2.7,0.0,22.2
2022-03-20,3.1,0.0,12.2
2022-03-21,2.6,0.0,9.6
2022-03-22,2.5,0.0,22.5
2022-03-23,6.3,0.0,28.5
2022-03-24,4.7,0.02,15.0
2022-03-25,5.2,0.75,35.8
2022-03-26,2.7,0.0,51.5
2022-03-27,-0.1,1.25,19.6
2022-03-28,2.3,2.34,42.8
2022-03-29,-3.3,0.17,24.1
2022-03-30,-2.0,0.0,22.6
2022-03-31,-2.5,0.02,15.8
2022-04-01,-3.7,0.0,16.4
2022-04-02,-1.4,0.07,21.9
2022-04-03,0.7,0.1,17.3
2022-04-04,-0.6,0.21,22.6
2022-04-05,-2.6,0.0,31.8
2022-04-06,-0.6,0.0,29.7
2022-04-07,-0.8,0.05,16.7
2022-04-08,-0.8,11.75,33.9
2022-04-09,0.2,1.66,25.3
2022-04-10,1.7,1.56,28.4
2022-04-11,5.6,0.0,27.5
2022-04-12,4.1,0.0,20.4
2022-04-13,2.2,0.0,14.3
2022-04-14,3.5,0.39,13.2
2022-04-15,2.7,0.0,18.5
2022-04-16,4.3,0.72,19.8
2022-04-17,6.4,0.0,20.9
2022-04-18,5.0,0.0,15.7
2022-04-19,3.7,0.0,17.2
2022-04-20,4.4,0.0,18.5
2022-04-21,6.6,0.0,15.9
2022-04-22,7.1,0.0,20.5
2022-04-23,5.4,0.0,21.5
2022-04-24,4.7,0.0,17.4
2022-04-25,6.3,0.0,32.8
2022-04-26,3.8,0.0,27.4
2022-04-27,1.9,0.0,18.9
2022-04-28,3.8,0.02,35.3
2022-04-29,3.3,0.03,17.4
2022-04-30,5.7,0.0,21.3
