name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
sweden,2021-01-11,2.9,-3.1,-0.3,-1.8,-6.8,-4.2,-1.2,93.3,16.03,100,41.67,"rain,snow",,,44.9,24.8,169.9,1003.6,11.5,14.2,5.6,0.5,0,,2021-01-11T08:35:33,2021-01-11T15:16:23,0.99,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-12,2.9,-3.5,-1,-1.6,-8.4,-4.5,-2.6,89.4,12.39,100,41.67,"rain,snow",,,44,24.1,179.3,991.9,6.8,19.8,5.5,0.5,0,,2021-01-12T08:34:18,2021-01-12T15:18:25,1,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
sweden,2021-01-13,0.3,-2.8,-1,-1.6,-5.7,-4.2,-1.9,93.4,2.23,100,45.83,"rain,snow",,,34.3,15.5,77.3,1005.6,9.8,17,4.7,0.5,0,,2021-01-13T08:32:59,2021-01-13T15:20:31,0,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-14,-0.4,-8.4,-3.8,-4.9,-14,-9,-4.8,92.8,1.32,100,58.33,"rain,snow",,,36,18.1,187.1,1020.8,12,10.4,7.3,0.6,1,,2021-01-14T08:31:37,2021-01-14T15:22:38,0.01,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-15,-5.7,-10.1,-8.1,-10.3,-16.3,-13.7,-9.7,88,0.42,100,50,snow,,,30.5,17,309.3,1023.7,12.1,16.6,12,1,1,,2021-01-15T08:30:10,2021-01-15T15:24:48,0.03,Snow,Clear conditions throughout the day with a chance of snow throughout the day.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-16,-1.1,-6.9,-3.1,-1.1,-11.8,-6.3,-4.4,91.3,0.06,100,12.5,"rain,snow",,,27.9,14.7,253.4,1019.9,12.5,18.7,7.6,0.6,0,,2021-01-16T08:28:40,2021-01-16T15:27:01,0.06,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-17,-1.4,-2.9,-2.1,-1.7,-6.1,-3.6,-4.1,86,0.06,100,8.33,"rain,snow",,,21.6,14.2,228.1,1019.4,15.6,27,7.3,0.6,0,,2021-01-17T08:27:06,2021-01-17T15:29:16,0.1,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,snow,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,02567099999,E4931,ESSB"
sweden,2021-01-18,-0.7,-2.1,-1.4,-3.4,-5.3,-4.3,-4,82.4,0,0,0,,,,21.6,11,205.3,1013.7,12.3,28.9,5.1,0.4,0,,2021-01-18T08:25:29,2021-01-18T15:31:32,0.14,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-19,1.6,-1.5,0,0.5,-4.2,-2.1,-2.1,85.6,0.55,100,25,"rain,snow",,,18.9,13.7,134.3,1007.7,12.1,14.4,8.2,0.7,1,,2021-01-19T08:23:49,2021-01-19T15:33:51,0.19,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-20,1.8,0.5,1,-1.9,-4.9,-3.8,0.3,95.2,3.77,100,75,"rain,snow",,,39.7,23.7,108.5,1000.1,12.4,5.4,3.2,0.1,0,,2021-01-20T08:22:05,2021-01-20T15:36:11,0.23,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-21,5,2.1,4,1.5,-0.5,0.9,2.9,92.9,2.24,100,33.33,rain,,,35.5,19.9,156.8,989.1,9.6,14.9,7.6,0.6,0,,2021-01-21T08:20:18,2021-01-21T15:38:33,0.28,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-22,6,3.1,4.1,1.5,-1.2,-0.1,1.9,85.5,4.98,100,29.17,rain,,,57.4,30.7,164,983.6,7,23,3.8,0.2,0,,2021-01-22T08:18:29,2021-01-22T15:40:56,0.33,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-23,5.1,2,3.9,2.5,-0.5,0.9,-0.2,74.9,0,0,0,,,,49.5,27.9,200.6,990.7,7.4,22.2,18.8,1.7,1,,2021-01-23T08:16:36,2021-01-23T15:43:21,0.37,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-24,2,-1.4,0.2,2,-3.5,-0.4,-1.1,91,0,0,0,,,,16.2,8.5,255.9,996.2,8.3,9.6,15.1,1.4,1,,2021-01-24T08:14:40,2021-01-24T15:45:47,0.41,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-25,0.1,-1.9,-0.6,-2.9,-6.8,-5.1,-1.4,94.6,4.21,100,45.83,"rain,snow",,,34.3,20.3,286.6,995.6,11,14.9,4.6,0.5,0,,2021-01-25T08:12:42,2021-01-25T15:48:14,0.44,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-26,-2.2,-3.2,-2.6,-6.4,-8.1,-7.4,-4,90.5,0,0,0,,,,28.7,17.1,302.3,1004,12.4,26,6,0.5,0,,2021-01-26T08:10:41,2021-01-26T15:50:43,0.47,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-27,-2.7,-7.4,-4.3,-5.6,-9.1,-8.1,-5.7,89.8,0.06,100,4.17,snow,,,32.3,17.1,292.4,1006.1,9.7,24.8,7,0.7,0,,2021-01-27T08:08:37,2021-01-27T15:53:12,0.49,Snow,Clear conditions throughout the day with afternoon snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-28,-1.4,-7.1,-4,-4.9,-8.1,-6.5,-5,93.4,7.01,100,66.67,"rain,snow",,,35.1,16.1,109,1002.9,8.2,11.7,6.2,0.6,0,,2021-01-28T08:06:31,2021-01-28T15:55:42,0.5,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-29,-2.4,-4.9,-3.9,-6.4,-10.4,-8.4,-5,92.1,0.11,100,4.17,snow,,,27.2,16.4,280.8,1000.6,10,20.2,14.1,1.4,1,,2021-01-29T08:04:23,2021-01-29T15:58:12,0.51,Snow,Clear conditions throughout the day with morning snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-30,-4.9,-10.5,-8.3,-10.1,-15.7,-13.5,-10.2,86.1,0,0,0,,,,26.9,15.6,296.5,996.9,2.7,27.9,23.9,2,1,,2021-01-30T08:02:12,2021-01-30T16:00:44,0.52,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-01-31,-6,-11.1,-8.6,-6.5,-15.5,-11.8,-10.4,86.8,0.16,100,16.67,snow,,,22.5,12.5,272.8,996,2.4,26.7,39.2,3.4,2,,2021-01-31T07:59:59,2021-01-31T16:03:16,0.54,Snow,Clear conditions throughout the day with snow clearing later.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-01,-3.7,-9.9,-6.4,-3.7,-12.5,-7.3,-8.4,85.4,0,0,0,,,,13.5,7.4,208.1,1000.7,5.9,23.3,32.7,2.8,2,,2021-02-01T07:57:44,2021-02-01T16:05:48,0.59,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,02567099999,E4931,ESSB"
sweden,2021-02-02,-0.2,-4.8,-2.6,-3.1,-8.3,-5.7,-3.4,93.9,8.27,100,87.5,"rain,snow",,,25.1,15.2,53.8,1003.4,11.1,12.3,5.1,0.5,0,,2021-02-02T07:55:27,2021-02-02T16:08:21,0.63,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-03,-3.8,-7.2,-6,-9,-13.7,-11.5,-7.8,87.5,0.36,100,37.5,snow,,,29.7,17.7,320.6,1008.6,12.1,15.4,15.2,1.3,1,,2021-02-03T07:53:08,2021-02-03T16:10:54,0.68,Snow,Clear conditions throughout the day with snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-04,-6.3,-10.1,-8.4,-12.4,-16.1,-14.5,-10.3,86.1,0.24,100,33.33,snow,,,33.6,17.6,305.2,1017.6,8.1,23,21.7,1.9,1,,2021-02-04T07:50:47,2021-02-04T16:13:27,0.74,Snow,Clear conditions throughout the day with a chance of snow throughout the day.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-05,-5.4,-10.4,-8.2,-9.9,-16,-12.8,-9.9,87.7,0.11,100,12.5,snow,,,25.2,12.9,303.8,1024.8,4.1,20.2,25,2.2,1,,2021-02-05T07:48:24,2021-02-05T16:16:01,0.8,Snow,Clear conditions throughout the day with a chance of snow throughout the day.,snow,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-06,-5.4,-10.3,-7.6,-9,-14.7,-12.4,-10.1,82.5,0.2,100,12.5,snow,,,23.6,17.5,309.4,1028.2,7.8,26.6,28.7,2.4,2,,2021-02-06T07:45:59,2021-02-06T16:18:35,0.85,Snow,Clear conditions throughout the day with snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-07,-4.9,-10,-7.4,-9.7,-13.4,-10.8,-8.9,88.6,0.19,100,12.5,snow,,,23.1,12.2,313,1027.1,6.8,25.9,29.2,2.5,2,,2021-02-07T07:43:33,2021-02-07T16:21:08,0.9,Snow,Clear conditions throughout the day with morning snow.,snow,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-08,-3.9,-10.4,-7.6,-6.7,-13,-10.5,-9.7,85.7,0.11,100,12.5,snow,,,28.8,14.7,186,1023.3,5.9,22.1,35.6,3,2,,2021-02-08T07:41:05,2021-02-08T16:23:42,0.94,Snow,Clear conditions throughout the day with snow.,snow,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-09,-5.6,-10.7,-7.8,-9.8,-15.1,-12.7,-10.9,78.8,0.24,100,16.67,snow,,,29.7,17.8,19.7,1019.3,10.3,25.5,32.5,2.8,2,,2021-02-09T07:38:36,2021-02-09T16:26:16,0.97,Snow,Clear conditions throughout the day with snow in the morning and afternoon.,snow,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,E4931,ESSA,ESSB"
sweden,2021-02-10,-6.1,-12.3,-8.8,-6.1,-14.7,-11.5,-11.1,83.5,0.79,100,20.83,snow,,,18.8,12.9,246.3,1018.6,34.9,19,30.5,2.5,1,,2021-02-10T07:36:05,2021-02-10T16:28:50,1,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,E4931,ESSA,02567099999,02458099999,ESSB"
sweden,2021-02-11,-6.7,-14,-10.4,-8.1,-20.7,-14.5,-11.8,89.3,0.22,100,8.33,snow,,,20.7,14.8,314.6,1025.4,47.2,11.5,31.3,2.6,2,,2021-02-11T07:33:32,2021-02-11T16:31:23,1,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"02486099999,02464099999,02460099999,02469099999,02489099999,ESCM,02484099999,ESSA,E4931,ESSB"
sweden,2021-02-12,-3,-14,-7.9,-4,-19.1,-11,-10,84.8,0,0,0,,,,,12.9,291.7,,65.4,10,23.1,1.8,1,,2021-02-12T07:30:58,2021-02-12T16:33:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ESCM,ESSA,E4931,ESSB"
sweden,2021-02-13,-2,-9.1,-5,-6.1,-15,-10.2,-10.7,65,0,0,0,,,,35.7,20.2,284,1032,4.2,20.9,50.1,4.2,2,,2021-02-13T07:28:23,2021-02-13T16:36:30,0.02,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,ESCM,02484099999,ESSA,E4931,02567099999,02458099999,ESSB"
sweden,2021-02-14,-0.1,-4.9,-2.4,-2.3,-9.4,-6.1,-7.8,66.9,0,0,0,,,,34.2,18,290.3,1032.3,5.3,32.8,47.2,4.1,2,,2021-02-14T07:25:46,2021-02-14T16:39:03,0.04,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-15,-0.9,-5.8,-3.8,-2.8,-8.8,-5.2,-8.6,70.1,0,0,0,,,,20.1,11,240.8,1030,3.9,26.7,53.8,4.5,2,,2021-02-15T07:23:08,2021-02-15T16:41:36,0.07,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-16,-1.5,-6.4,-3.9,-2.4,-6.4,-4.9,-7.6,75.6,0,0,0,,,,18,8.2,229,1020.1,7.1,28.2,34.3,3,1,,2021-02-16T07:20:29,2021-02-16T16:44:08,0.1,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-17,-1.8,-4.6,-3.5,-4.4,-10.8,-8.5,-7.2,75.7,0.2,100,8.33,"rain,snow",,,37.7,19.5,86,1021.2,12.1,24.3,22.7,1.9,1,,2021-02-17T07:17:49,2021-02-17T16:46:41,0.14,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-18,-0.6,-4.4,-2.9,-5,-9.3,-7.4,-7.1,72.7,0,0,0,,,,32.4,17.4,143.8,1022.2,12.1,29.4,30,2.6,1,,2021-02-18T07:15:08,2021-02-18T16:49:13,0.19,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-19,1.9,-0.6,1,-0.4,-5.1,-2.9,-0.3,91.1,0.14,100,12.5,"rain,snow",,,30,18,154.7,1013.8,52.3,7.4,21,1.8,1,,2021-02-19T07:12:26,2021-02-19T16:51:44,0.24,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow in the morning and afternoon.,rain,"02486099999,02464099999,02460099999,02469099999,02489099999,ESCM,02484099999,E4931,ESSA,ESSB"
sweden,2021-02-20,4.5,1.9,2.9,2.8,-0.9,0.2,2,93.4,2.24,100,29.17,rain,,,,16.2,203,1013.8,77.5,12.5,27.1,2.4,1,,2021-02-20T07:09:42,2021-02-20T16:54:16,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02490099999,E4931,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,ESSA,02567099999,02458099999,ESSB"
sweden,2021-02-21,7,2,4.5,6.1,1.1,3.4,3.1,90.9,0.73,100,16.67,rain,,,13.5,11.3,180.5,1014.5,33.2,12.8,36.2,3.2,1,,2021-02-21T07:06:58,2021-02-21T16:56:46,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,ESCM,02484099999,ESSA,E4931,02567099999,02458099999,ESSB"
sweden,2021-02-22,5.3,1.9,3.6,5.1,-2.6,1.6,3,96,0,0,0,,,,32,19.5,151.4,1021.3,12.2,4.2,23.7,2.2,1,,2021-02-22T07:04:13,2021-02-22T16:59:17,0.38,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-23,4.8,2,3.3,2.7,-2.6,0.4,2.6,95,0.68,100,16.67,rain,,,35.1,21.1,214.2,1020.9,11.5,6.6,11.9,0.9,0,,2021-02-23T07:01:27,2021-02-23T17:01:47,0.42,Rain,Clear conditions throughout the day with morning rain.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,02567099999,02458099999,ESSB"
sweden,2021-02-24,9.6,1.1,5.9,7.4,-1.1,3.7,4.3,90,0,0,0,,,,39.2,22.5,204.3,1018.5,10,11.7,22.2,1.9,1,,2021-02-24T06:58:40,2021-02-24T17:04:17,0.45,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-25,11.3,6.1,9.3,11.3,2,7.4,6.2,81.3,0,0,0,,,,43.8,25.2,236.3,1011.7,12.2,25.7,32.4,2.7,1,,2021-02-25T06:55:52,2021-02-25T17:06:46,0.48,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-26,10,4.1,6.4,10,0,3.1,0.7,67.9,0,0,0,,,,41.5,26.1,277.3,1011.9,2.9,24.7,74,6.4,3,,2021-02-26T06:53:04,2021-02-26T17:09:15,0.5,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-02-27,6.7,1.2,4.2,4.5,-2,1.2,-1.9,65.7,0,0,0,,,,31.2,21.1,278.9,1026.7,2.5,30.4,69.6,5.9,3,,2021-02-27T06:50:14,2021-02-27T17:11:44,0.5,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,E4931,02567099999,02458099999,ESSB"
sweden,2021-02-28,10.7,2.3,6,10.7,-1.1,4,0,66.5,0,0,0,,,,32.8,19,272.6,1026.6,0.4,28.9,72.4,6.3,3,,2021-02-28T06:47:24,2021-02-28T17:14:12,0.51,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-01,7.4,1.9,4.8,5.2,-0.5,2.6,-0.8,67.9,0,0,0,,,,35.8,24.4,251.5,1024.5,1.5,28.7,71.8,6.3,3,,2021-03-01T06:44:34,2021-03-01T17:16:40,0.53,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-02,8.2,3.6,5.7,6.4,0.7,3.5,-2.5,56.6,0,0,0,,,,43.6,23,276.5,1027.1,1,28.7,78.3,6.9,3,,2021-03-02T06:41:43,2021-03-02T17:19:08,0.57,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-03,5.5,1.1,3,3.6,-2.8,0.6,-0.5,78.1,0.06,100,4.17,rain,,,28.8,19.1,259.5,1019.6,4.2,28.1,86.5,7.4,4,,2021-03-03T06:38:51,2021-03-03T17:21:35,0.61,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-04,2.9,-1.7,0.2,-0.8,-5.8,-3,-6,64.2,0.05,100,4.17,"rain,snow",,,42.2,20.7,294.4,1015.1,5.2,28.8,66.2,5.7,3,,2021-03-04T06:35:59,2021-03-04T17:24:02,0.67,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-05,1,-3.3,-1.3,-0.9,-8.2,-4.7,-8.8,58.5,0,0,0,,,,35.2,21.9,293.7,1019.7,0.8,29.5,65.4,5.5,3,,2021-03-05T06:33:06,2021-03-05T17:26:28,0.72,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-06,6.6,-2,2.4,2.6,-6.1,-2.1,-5,58.5,0.18,100,8.33,"rain,snow",,,48.8,28.2,251.9,1010.8,5.9,29.8,70.2,6.1,3,,2021-03-06T06:30:12,2021-03-06T17:28:54,0.78,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-07,1.1,-1.1,-0.1,-4.2,-7.9,-6,-11,44.6,0,0,0,,,,56.2,30.1,312.1,1007.5,6.2,29.6,78.7,6.8,3,,2021-03-07T06:27:18,2021-03-07T17:31:20,0.83,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-08,1.9,-2.5,-0.4,-0.1,-7.4,-4.3,-9.6,51.9,0.1,100,8.33,snow,,,32.9,18,292.5,1018.9,3.2,29.2,94.1,8,4,,2021-03-08T06:24:24,2021-03-08T17:33:45,0.88,Snow,Clear conditions throughout the day with snow clearing later.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-09,0.8,-2.8,-1.2,-3.2,-7.1,-5.7,-5.7,72.6,0.64,100,37.5,"rain,snow",,,39.9,22.1,275.8,1016.1,8.3,22.7,42.6,3.9,2,,2021-03-09T06:21:29,2021-03-09T17:36:10,0.93,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-10,-2.4,-5.7,-4.2,-6.9,-10.9,-8.7,-7.1,80.4,0.27,100,33.33,snow,,,29.5,17.7,57.1,1021.9,11.8,16.5,42.8,3.6,2,,2021-03-10T06:18:34,2021-03-10T17:38:35,0.96,Snow,Clear conditions throughout the day with a chance of snow throughout the day.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,E4931,ESSB"
sweden,2021-03-11,2.5,-4.5,-0.5,-3.9,-9.5,-6.5,-2.9,84.2,1.38,100,37.5,"rain,snow",,,67.8,38.4,137.8,999.8,9.2,16,47.9,4.1,3,,2021-03-11T06:15:39,2021-03-11T17:41:00,0.99,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,E4931,ESSB,F4490"
