name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Sundsvall,2021-10-16,8.1,0.5,4.7,4.6,-1.7,1.3,-1,66.8,0,0,0,,,,46.9,26.1,280.1,996.8,12.6,34.6,52.1,4.5,2,,2021-10-16T07:38:58,2021-10-16T17:32:24,0.42,Clear,Clear conditions throughout the day.,clear-day,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-17,7.2,2.3,4.7,3.3,-1.2,0.8,-1.9,62.9,0,0,0,,,,61.4,33.2,299,1004.7,5.9,33.9,58.7,4.9,3,,2021-10-17T07:41:45,2021-10-17T17:29:13,0.45,Clear,Clear conditions throughout the day.,clear-day,"02368099999,02259099999,02343099999,02366099999,02347099999,ESNK,ESNN,02382099999"
Sundsvall,2021-10-18,7.4,0.2,3.8,4.1,-3,0.5,-1.7,68.5,0,0,0,,,,45.4,23.9,319.3,1017.2,9.6,33.7,68.1,5.8,3,,2021-10-18T07:44:33,2021-10-18T17:26:02,0.48,Clear,Clear conditions throughout the day.,clear-day,"02355099999,02368099999,02259099999,02343099999,02366099999,02347099999,ESNK,ESNN,02382099999"
Sundsvall,2021-10-19,4.2,-2.5,0.6,0.6,-5.3,-2.5,-1.4,86.1,2.68,100,45.83,"rain,snow",,,42.8,28.1,220.1,1015.9,55.9,27,17.6,1.6,1,,2021-10-19T07:47:20,2021-10-19T17:22:53,0.49,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02368099999,02259099999,02343099999,02366099999,02347099999,ESNK,ESNN,02382099999"
Sundsvall,2021-10-20,9.3,3.2,5.9,8.8,0.8,4.1,5.2,94.9,12.21,100,50,rain,,,35.6,16.9,181.7,982.4,60.7,17.9,30.4,2.7,1,,2021-10-20T07:50:09,2021-10-20T17:19:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02368099999,02259099999,02343099999,02366099999,02347099999,ESNK,ESNN,02382099999"
Sundsvall,2021-10-21,7.8,2.7,4.8,7.8,0.6,3.4,3.7,92.6,0.7,100,37.5,rain,,,32.4,15.1,261.6,973,84.3,25.3,13.7,1.2,1,,2021-10-21T07:52:58,2021-10-21T17:16:36,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-22,3.8,1.2,2.1,-0.2,-4.5,-2.4,-0.6,82.3,0.03,100,8.33,rain,,,46.8,27,317.6,982.2,82.3,33.8,39.5,3.4,2,,2021-10-22T07:55:48,2021-10-22T17:13:28,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-23,2.9,-2.3,0.3,-0.4,-6.4,-3.8,-3.8,74.6,0.02,100,4.17,"rain,snow",,,52.1,30.4,312.8,1011.4,16.6,34.3,59.9,5,3,,2021-10-23T07:58:38,2021-10-23T17:10:22,0.54,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-24,6.1,-2.4,1.5,5.4,-5.2,-0.2,-0.4,87,0,0,0,,,,32.4,11.3,264.2,1015,73.7,33.2,18.8,1.7,1,,2021-10-24T08:01:28,2021-10-24T17:07:16,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-25,6.3,-0.3,2.3,5.6,-2.2,1,1.2,92.3,0.02,100,4.17,rain,,,31,8.8,281.5,1006.4,43.6,21.7,25.8,2.3,1,,2021-10-25T08:04:20,2021-10-25T17:04:11,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-26,10.5,1.2,3.6,10.5,-2,2.2,2.2,91,0,0,0,,,,30.4,10.7,290.5,1002.5,33.7,17.6,37.2,3.1,2,,2021-10-26T08:07:11,2021-10-26T17:01:08,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-27,5.5,-0.9,1.5,4.8,-2.8,-0.1,0.7,94.5,5.45,100,20.83,"rain,snow",,,26.6,8.6,282,1000.8,41.6,17.4,24.5,2,2,,2021-10-27T08:10:03,2021-10-27T16:58:05,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-28,4.5,-0.5,2.1,4.2,-2.4,0.8,1.4,95.5,3.97,100,16.67,rain,,,23.5,8.9,293,1003.6,45.7,13.9,14.4,1.4,1,,2021-10-28T08:12:56,2021-10-28T16:55:03,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02368099999,02259099999,02343099999,02366099999,02347099999,ESNK,ESNN,02382099999"
Sundsvall,2021-10-29,13.1,2.7,5.5,13.1,0.7,4.3,3.9,90,0,0,0,,,,33.5,9.4,258.1,1003,22.5,16.1,28.9,2.5,1,,2021-10-29T08:15:49,2021-10-29T16:52:02,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-30,7.9,1.9,4.7,5.8,-0.3,2.5,4,94.8,0.03,100,4.17,rain,,,39.8,17.6,184,1005.2,41.4,8.5,19.3,1.5,1,,2021-10-30T08:18:43,2021-10-30T16:49:03,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-10-31,7.1,2.4,4.8,5,0.7,3,4.2,95.9,0.39,100,20.83,rain,,,27,15.6,184,1003.4,78.9,6.9,6.5,0.6,0,,2021-10-31T07:21:37,2021-10-31T15:46:05,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-11-01,8.7,1.9,5.8,5.6,0.4,3.4,5,95,1.18,100,33.33,rain,,,47,25.5,167.3,1002.8,77.1,9.5,8.5,0.6,0,,2021-11-01T07:24:31,2021-11-01T15:43:08,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-11-02,8.1,7.1,7.6,6.9,3.5,5.4,6.9,95.5,0.21,100,12.5,rain,,,28.9,23.2,130.7,1003.2,89.6,4.4,11.3,1,1,,2021-11-02T07:27:26,2021-11-02T15:40:12,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02368099999,02259099999,02343099999,02366099999,02347099999,ESNK,ESNN,02382099999"
Sundsvall,2021-11-03,7.1,6.1,6.8,6.2,3.6,4.8,5.8,93.4,3.82,100,79.17,rain,,,28.5,16.6,118.3,1003.3,94.7,5.9,6.8,0.5,0,,2021-11-03T07:30:21,2021-11-03T15:37:17,0.99,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-11-04,6.1,2.3,4.6,5.3,0.3,3.6,3.6,93.3,2.52,100,66.67,rain,,,15.8,10.1,287.2,1005.3,93.8,18.8,10.2,0.9,1,,2021-11-04T07:33:16,2021-11-04T15:34:25,1,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02355099999,02368099999,02259099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-11-05,3.8,0.5,2.1,3.8,-1.3,0.5,1.2,93.8,0,0,0,,,,25.8,11.9,291.8,1001.6,72,22.2,12.9,1.1,1,,2021-11-05T07:36:11,2021-11-05T15:31:33,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-06,5.1,-2,1.5,2.4,-3.4,-0.6,-1.1,83.7,0,0,0,,,,32.2,16.7,262.8,1000.2,17.7,29.4,24.5,2,1,,2021-11-06T07:39:07,2021-11-06T15:28:43,0.02,Clear,Clear conditions throughout the day.,clear-day,"02355099999,02368099999,02259099999,02343099999,02366099999,02347099999,ESNK,ESNN"
Sundsvall,2021-11-07,0.7,-2.4,-0.5,-2.3,-6.6,-4.7,-2.4,87.1,0.57,100,37.5,"rain,snow",,,42.6,27.1,326.3,1004.9,53.1,29.9,17,1.4,1,,2021-11-07T07:42:03,2021-11-07T15:25:55,0.05,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-08,0.1,-6.4,-2.8,-3.1,-9.8,-6.7,-5.9,79.8,0,0,0,,,,36.8,23.4,314.5,1019.4,15.7,33.9,31.3,2.7,2,,2021-11-08T07:44:58,2021-11-08T15:23:08,0.09,Clear,Clear conditions throughout the day.,clear-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-09,2,-6.8,-0.6,1.1,-10.7,-4.3,-1.7,92.6,2.96,100,25,"rain,snow",,,52.3,24.6,206.3,1013.3,78.4,24.8,8,0.6,1,,2021-11-09T07:47:54,2021-11-09T15:20:24,0.14,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-10,1,-3.7,-1.5,1,-6.6,-3.1,-2.5,93.2,0,0,0,,,,30.8,8.8,306.9,1006.7,19.3,18,13.7,1.2,1,,2021-11-10T07:50:49,2021-11-10T15:17:41,0.19,Clear,Clear conditions throughout the day.,clear-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-11,1.6,-4.3,-1.6,-0.7,-8.1,-3.9,-3.1,89.5,0.04,100,4.17,"rain,snow",,,40,13.1,300,1003.7,35.2,26.7,6.2,0.5,0,,2021-11-11T07:53:45,2021-11-11T15:15:00,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"02355099999,02368099999,02259099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-12,5.7,-2.9,2.2,2.4,-4.6,-0.8,-1,80.1,0,0,0,,,,42.7,21.3,281.6,1012.8,0.5,30.9,17.5,1.4,1,,2021-11-12T07:56:39,2021-11-12T15:12:21,0.3,Clear,Clear conditions throughout the day.,clear-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-13,-1.4,-4.3,-2.5,-1.6,-8.5,-5.5,-4.2,88.2,0,0,0,,,,21.1,13.5,305.8,1024.1,41.1,33.5,16.5,1.4,1,,2021-11-13T07:59:34,2021-11-13T15:09:44,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-14,-0.9,-4.8,-2.7,-3.9,-8.3,-5.9,-4.9,85.3,0.03,100,4.17,snow,,,21.9,16.4,302.7,1032.6,44.4,33.2,25.4,2.2,1,,2021-11-14T08:02:28,2021-11-14T15:07:10,0.4,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-15,3.9,-3.1,-0.4,1.7,-5.6,-2.5,-2.3,86.9,0,0,0,,,,42.3,15.5,244.1,1025.1,50.7,30.9,18.2,1.5,1,,2021-11-15T08:05:22,2021-11-15T15:04:37,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-11-16,0.4,-4.2,-1.5,0.1,-6.5,-2.8,-2.7,91.7,0,0,0,,,,21.1,8.5,301.7,1016.1,38.2,31.3,7.2,0.5,0,,2021-11-16T08:08:14,2021-11-16T15:02:08,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-17,5.2,0.6,3.1,3,-1.1,0.8,1.5,89.6,3.19,100,33.33,rain,,,34,17.9,209.5,1003.8,91.1,26.2,7.9,0.7,1,,2021-11-17T08:11:06,2021-11-17T14:59:40,0.48,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-18,2.9,-4.2,-0.6,1.1,-6.1,-2.3,-2,90.8,0.06,100,4.17,"rain,snow",,,27.6,9.6,293.4,1001,18.2,28.8,16.5,1.5,1,,2021-11-18T08:13:57,2021-11-18T14:57:16,0.5,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-19,2.3,-4.7,-0.7,-0.5,-6.6,-3.3,-2.1,90.8,0.54,100,29.17,"rain,snow",,,45.4,17.7,298.2,993.9,73.1,30.1,9,0.8,1,,2021-11-19T08:16:47,2021-11-19T14:54:54,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02355099999,02368099999,02259099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-20,3.9,0.3,2.8,1.6,-3.3,-0.9,-1.2,74.7,0,0,0,,,,50,26.2,300.6,997.8,30.3,34.5,15.8,1.3,1,,2021-11-20T08:19:36,2021-11-20T14:52:35,0.51,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-21,1.2,-6.2,-1.2,-2.5,-9.1,-5.8,-5,76,0,0,0,,,,47.2,25.4,314.3,1006.8,21.5,34.4,16.5,1.5,1,,2021-11-21T08:22:23,2021-11-21T14:50:19,0.52,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-22,-2.2,-8.2,-5.1,-2.9,-11.2,-7.9,-6.6,88.6,1.24,100,29.17,snow,,,43.5,20,306.2,1009.8,29.1,28.3,6.2,0.5,0,,2021-11-22T08:25:09,2021-11-22T14:48:06,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02355099999,02368099999,02259099999,02343099999,02366099999,02347099999,ESNK,ESNN"
Sundsvall,2021-11-23,4.5,-5.9,-2.7,1.1,-9.6,-5.2,-4.2,89.1,0.23,100,16.67,"rain,snow",,,34.9,16.9,248.2,1008.9,44.9,30.8,4,0.4,0,,2021-11-23T08:27:53,2021-11-23T14:45:56,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-24,4.2,-1.5,1.3,1.1,-4.2,-1,-0.9,85.5,0.02,100,4.17,"rain,snow",,,43.6,17.6,206.6,1003.6,53,26.2,5.2,0.4,0,,2021-11-24T08:30:35,2021-11-24T14:43:50,0.61,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-25,1.9,-4.7,-0.9,-0.6,-9.3,-4.3,-3.4,84,0.25,100,8.33,"rain,snow",,,46.6,25,291,994.9,40.9,28.3,9.3,0.8,1,,2021-11-25T08:33:15,2021-11-25T14:41:48,0.66,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,rain,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-26,-5.3,-10.7,-9.3,-9.8,-16.8,-14.4,-11.7,82.7,0,0,0,,,,34.5,15.8,305.7,998.2,33.1,34.1,12.1,1.1,1,,2021-11-26T08:35:53,2021-11-26T14:39:49,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-27,-7.5,-10.1,-9,-11.6,-17.3,-14.5,-10.8,86.4,0,0,0,,,,25.5,17.4,306,1006.3,60.8,31.3,10,0.9,1,,2021-11-27T08:38:29,2021-11-27T14:37:54,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-28,-5.5,-9,-7,-9,-15.6,-12.7,-9,85.9,3.34,100,75,snow,,,28.5,20,320.6,1009,94.7,27.1,3.4,0.3,0,,2021-11-28T08:41:02,2021-11-28T14:36:03,0.81,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-29,-5.4,-11,-8,-10,-17.8,-13.4,-9.8,87.1,0,0,0,,,,25.2,15.1,305.5,1007.5,51.8,32.6,11.3,1.1,1,,2021-11-29T08:43:32,2021-11-29T14:34:16,0.86,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-11-30,-8,-11.7,-10,-15.6,-19.6,-17.7,-12.4,82.9,0,0,0,,,,33.8,24.1,317.6,996.8,50.2,31.8,9.1,0.7,1,,2021-11-30T08:45:59,2021-11-30T14:32:34,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-12-01,-8.7,-15.2,-11.6,-10,-22.1,-16.4,-13.9,83.6,0,0,0,,,,28.1,20.7,308.7,994,60.6,32.7,10.5,0.8,1,,2021-12-01T08:48:23,2021-12-01T14:30:56,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-12-02,-8.1,-11.8,-10.4,-13.7,-19.5,-18,-12.7,82.9,0.04,100,12.5,snow,,,36.2,24.7,318.6,995.4,87,19,8.8,0.7,1,,2021-12-02T08:50:43,2021-12-02T14:29:23,0.98,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-12-03,-5.6,-8.6,-7.7,-11.2,-17.5,-15,-9.7,85.6,2.98,100,91.67,snow,,,41.5,28.3,323,1001.9,87.7,16.7,4.4,0.4,0,,2021-12-03T08:53:00,2021-12-03T14:27:55,1,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN"
Sundsvall,2021-12-04,-3.2,-9.5,-5.4,-7.8,-16.6,-11.1,-7.9,82.8,1.85,100,66.67,snow,,,47.2,22.6,155.8,1010.6,86.9,17.5,4.4,0.4,0,,2021-12-04T08:55:13,2021-12-04T14:26:32,0,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-05,-10.1,-11.9,-11.3,-17.5,-20.4,-19.1,-14.3,78.5,0,0,0,,,,39.7,22,336.3,1025,86.8,28.6,5.9,0.6,0,,2021-12-05T08:57:21,2021-12-05T14:25:14,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-06,-9.1,-12,-10.6,-13.7,-20.3,-17,-13.2,81.1,0.66,100,54.17,snow,,,28.5,19.7,318.1,1023.9,92.9,21.2,6,0.6,0,,2021-12-06T08:59:26,2021-12-06T14:24:02,0.04,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-07,-7.3,-9.1,-8,-7.7,-14.8,-11.6,-9.6,88.3,0.89,100,50,snow,,,22.4,12.2,309.8,1018.1,80.4,13,4.7,0.4,0,,2021-12-07T09:01:25,2021-12-07T14:22:55,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-08,-6.6,-12.8,-9.5,-8,-16.8,-12,-11.2,87.3,0.12,100,12.5,snow,,,29.8,10.3,306.4,1019.3,76.3,30.8,7.5,0.6,1,,2021-12-08T09:03:20,2021-12-08T14:21:54,0.12,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNK,ESNN,02382099999"
Sundsvall,2021-12-09,0.9,-5.9,-0.9,-3.5,-10.5,-5.9,-3.5,82.4,0.03,100,4.17,snow,,,48,30.3,150.1,1017.4,94.8,33.5,5.1,0.4,0,,2021-12-09T09:05:10,2021-12-09T14:20:59,0.17,"Snow, Overcast",Cloudy skies throughout the day with early morning snow.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-10,0.9,-0.8,0.4,-1.9,-6.5,-4.1,-0.7,92.6,3.94,100,91.67,"rain,snow",,,46.9,24.4,115.8,1011,90.4,10.3,1.3,0,0,,2021-12-10T09:06:55,2021-12-10T14:20:10,0.22,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-11,1.3,0.2,0.9,0.2,-2.8,-1.5,0,94,3.61,100,91.67,"rain,snow",,,27.3,12.4,76.3,1014,87,10.2,2.1,0.2,0,,2021-12-11T09:08:34,2021-12-11T14:19:27,0.27,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-12,1.4,-2.9,-0.3,1.3,-6.8,-2.7,-1,94.8,0.19,100,12.5,"rain,snow",,,27.1,10.7,143,1015.8,71.2,14.6,4.1,0.3,0,,2021-12-12T09:10:08,2021-12-12T14:18:51,0.32,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-13,-1.4,-5.6,-3.5,-3.8,-8.9,-5.8,-4.5,93,0.29,100,8.33,snow,,,32,8.5,274.5,1014.7,63.7,16.8,4.9,0.4,0,,2021-12-13T09:11:36,2021-12-13T14:18:21,0.37,"Snow, Partially cloudy",Becoming cloudy in the afternoon with late afternoon snow.,snow,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-14,-1.4,-8.5,-5.5,-1.7,-12,-8.1,-6.6,91.6,0,0,0,,,,23.4,9.4,292.5,1009.7,16.7,24.2,5.3,0.5,0,,2021-12-14T09:12:57,2021-12-14T14:17:58,0.41,Clear,Clear conditions throughout the day.,clear-day,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-15,-6.2,-8.5,-7.5,-9.8,-12,-11,-9,88.7,0,0,0,,,,31.8,8.9,296.8,1004.7,20.9,34.6,3.1,0.2,0,,2021-12-15T09:14:13,2021-12-15T14:17:41,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-16,5,-6.7,1.6,0.4,-10.5,-2.2,-1.6,79.3,0,0,0,,,,62.8,31.2,296.4,1010.4,4.7,34.5,2.9,0.2,0,,2021-12-16T09:15:22,2021-12-16T14:17:32,0.47,Clear,Clear conditions throughout the day.,clear-day,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-17,4.9,0.4,2.9,2.3,-2.1,-0.2,-1,76.3,0.08,100,8.33,"rain,snow",,,50.7,32,300.5,1024.8,33.9,26.3,3,0.3,0,,2021-12-17T09:16:24,2021-12-17T14:17:29,0.49,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-18,8.1,2.5,4.7,5.2,-1.6,1.8,2.1,83.5,0.17,100,16.67,rain,,,47.1,22.9,275,1015.5,60.9,34.3,2.6,0.2,0,,2021-12-18T09:17:20,2021-12-18T14:17:33,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-19,4.3,-0.9,2.4,-0.9,-5.2,-2.9,-2.5,70.4,0.05,100,12.5,"rain,snow",,,69.9,38.4,286.3,1011.4,38.2,34.3,3.5,0.3,0,,2021-12-19T09:18:09,2021-12-19T14:17:45,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-20,-1,-7.8,-4.2,-5,-14.2,-9.3,-7.7,76.3,0.06,100,12.5,"rain,snow",,,40.1,19.9,278.4,1025.6,53.2,33.7,4.9,0.4,0,,2021-12-20T09:18:52,2021-12-20T14:18:03,0.51,"Snow, Rain, Partially cloudy",Clearing in the afternoon with early morning snow or rain.,snow,"02355099999,02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-21,-7.9,-14.3,-11.1,-14.3,-21.5,-18.2,-13.8,80.8,0,0,0,,,,26.9,20.6,311.4,1026.9,14.4,34.4,4.4,0.4,0,,2021-12-21T09:19:27,2021-12-21T14:18:29,0.53,Clear,Clear conditions throughout the day.,clear-day,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-22,-9.1,-13.7,-11.7,-9.3,-21.6,-15.1,-13.4,87,0.05,100,8.33,snow,,,17.3,16.1,311.3,1021.9,69.7,28.7,3.1,0.2,0,,2021-12-22T09:19:56,2021-12-22T14:19:01,0.55,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-23,-0.3,-11.8,-6,-3.8,-17.1,-10.6,-8.7,81.7,0.72,100,29.17,"rain,snow",,,50.8,24,273.5,1000.8,51.8,30.5,2.1,0.1,0,,2021-12-23T09:20:17,2021-12-23T14:19:41,0.59,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02368099999,02343099999,02366099999,02347099999,ESNN,02382099999"
Sundsvall,2021-12-24,-6.9,-9.8,-8.3,-15.1,-19.2,-16.8,-14,63.3,0.02,100,4.17,snow,,,57.5,32.1,319.3,997.5,7.8,34.4,4.9,0.4,0,,2021-12-24T09:20:32,2021-12-24T14:20:27,0.63,Snow,Clear conditions throughout the day with early morning snow.,snow,"02355099999,02368099999,02259099999,02343099999,02366099999,02347099999,ESNK,ESNN,02382099999"
