Date,temp,precip,windspeed
2022-05-22,11.0,0.0,17.2
2022-05-23,12.6,0.0,19.2
2022-05-24,13.4,0.0,31.5
2022-05-25,14.7,0.45,21.4
2022-05-26,12.6,1.84,16.1
2022-05-27,11.1,1.88,23.6
2022-05-28,9.8,5.63,14.7
2022-05-29,10.9,0.39,12.2
2022-05-30,11.5,0.0,13.9
2022-05-31,10.9,8.64,15.6
2022-06-01,13.6,3.17,26.1
2022-06-02,10.7,25.57,23.4
2022-06-03,14.2,3.43,17.6
2022-06-04,16.1,0.0,15.4
2022-06-05,16.7,0.0,19.5
2022-06-06,14.3,0.0,24.5
2022-06-07,14.8,0.39,14.7
2022-06-08,16.5,0.34,22.9
2022-06-09,17.3,0.0,22.4
2022-06-10,18.1,2.31,15.3
2022-06-11,17.4,0.0,17.7
2022-06-12,16.6,4.14,22.0
2022-06-13,15.9,0.02,24.3
2022-06-14,15.4,1.6,20.4
2022-06-15,16.1,0.1,22.1
2022-06-16,17.0,0.8,20.4
2022-06-17,17.4,0.8,14.4
2022-06-18,17.9,1.9,19.4
2022-06-19,15.8,0.0,19.4
2022-06-20,15.9,0.1,7.9
2022-06-21,17.0,0.5,18.0
2022-06-22,18.0,0.7,23.4
2022-06-23,13.6,9.5,22.3
2022-06-24,16.3,0.2,18.0
2022-06-25,17.3,1.3,19.8
2022-06-26,16.7,0.8,29.9
2022-06-27,16.0,0.6,23.8
2022-06-28,15.3,9.5,22.0
2022-06-29,14.3,1.6,15.8
2022-06-30,11.0,3.8,11.4
2022-07-01,12.6,0.0,14.0
