name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Lulea,2021-12-31,-5.9,-10.7,-8,-10.7,-18.7,-15,-9.2,91.7,0.67,100,33.33,snow,,,32,22.9,328,995.8,50.8,18.3,0.6,0,0,,2021-12-31T09:51:05,2021-12-31T13:18:08,0.97,"Snow, Partially cloudy",Partly cloudy throughout the day with snow clearing later.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-01-01,-10.3,-15.1,-12,-13.6,-21.7,-19.4,-14.4,82.4,0,0,0,,,,35.3,24.9,325.8,1013.7,0,46.3,0.8,0,0,,2022-01-01T09:49:41,2022-01-01T13:20:30,0.99,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-01-02,-3.5,-15.1,-8.3,-9,-18.8,-12.2,-9.5,90.6,3.47,100,50,snow,,,43.1,32.4,149.5,1005.4,61.8,24.2,0.2,0,0,,2022-01-02T09:48:08,2022-01-02T13:23:01,1,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-03,-5.2,-6.2,-5.7,-9.4,-11.8,-10.7,-6.5,94,3.67,100,29.17,snow,,,25.6,18.3,110.8,995.5,95.4,17.9,0.4,0,0,,2022-01-03T09:46:28,2022-01-03T13:25:38,0,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-04,-6,-8.9,-7.4,-8.9,-13.4,-12.2,-8.1,94.8,3.9,100,41.67,snow,,,22.1,14.7,82.9,990.2,91.1,2.4,0.5,0,0,,2022-01-04T09:44:39,2022-01-04T13:28:23,0.02,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-05,-9.6,-17.5,-11.7,-10.3,-22.6,-15.3,-12.9,91,0.93,100,45.83,snow,,,17.9,10.8,242.3,988.4,62.5,19.3,0.6,0,0,,2022-01-05T09:42:43,2022-01-05T13:31:15,0.05,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-01-06,-7.4,-19.4,-11.5,-9.3,-21.4,-16,-12.9,89.7,3.87,100,41.67,snow,,,32,21.3,271.8,995.8,17.6,27.6,0.9,0,0,,2022-01-06T09:40:40,2022-01-06T13:34:12,0.09,Snow,Clear conditions throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-01-07,-8.2,-18.6,-14.1,-15.1,-24,-20.4,-15.7,87.2,0,0,0,,,,25.1,19.4,327.6,1006.7,0.6,45.3,1.4,0.1,0,,2022-01-07T09:38:30,2022-01-07T13:37:15,0.14,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,SBPQ,02171099999,02186099999,02191099999,02176099999,ESPA,SDIA"
Lulea,2022-01-08,-19.2,-26.9,-24.5,-19.2,-35.2,-26.7,-26.9,80.8,0,0,0,,,,7.4,9.6,298,1009.1,16.8,34.9,1.3,0.1,0,,2022-01-08T09:36:15,2022-01-08T13:40:24,0.19,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-01-09,-22.7,-26.2,-24.3,-22.7,-32.6,-25.4,-26.7,80.3,0,0,0,,,,10.8,8,324.3,1012.9,38.4,30.2,1.4,0.1,0,,2022-01-09T09:33:53,2022-01-09T13:43:36,0.24,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-10,-7.5,-24.3,-18.1,-12.6,-26.5,-20.2,-19.9,85.8,0,0,0,snow,0,47.2,21.7,14,234.5,1026,75,40.4,1.6,0.1,0,10,2022-01-10T09:31:27,2022-01-10T13:46:53,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-01-11,-1,-7.2,-2.7,-4.3,-11.7,-6.9,-3.8,92.3,0,0,0,snow,0,47.9,25.6,18.1,200,1019,80.8,30.5,0.6,0,0,10,2022-01-11T09:28:56,2022-01-11T13:50:14,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-12,3.3,-3.3,-0.3,-0.6,-7.5,-4.9,-1.7,90.2,0,0,0,"rain,snow",0,39.8,39.9,22.6,208,1000.6,30.5,41.9,0.4,0,0,10,2022-01-12T09:26:20,2022-01-12T13:53:38,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-13,3.5,0.1,1.6,-0.6,-6.3,-4.1,-3.6,69,0,0,0,snow,0,18.8,61.2,37.3,278.4,984.9,16.1,47.6,0.9,0.1,0,10,2022-01-13T09:23:39,2022-01-13T13:57:05,0.41,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,SBPT,SBPQ,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-01-14,2.2,-1.2,0,-2.6,-7.8,-6,-5,69.2,0,0,0,snow,0,24.6,43.1,32.1,302,987.3,12,50.9,1.1,0.1,0,10,2022-01-14T09:20:55,2022-01-14T14:00:35,0.45,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-01-15,1.1,-2.7,-1.1,-4.1,-8.2,-6.2,-6.3,68.2,0.69,100,4.17,"rain,snow",0,25.2,46.1,29,270.8,1004,28.7,44.5,1.2,0.1,0,10,2022-01-15T09:18:07,2022-01-15T14:04:07,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"02188099999,02173099999,SBPT,02171099999,02186099999,02191099999,02176099999,ESPA,SDIA"
Lulea,2022-01-16,4.1,-2.8,1.6,0.1,-10.2,-3.6,-3.3,70.3,0,0,0,rain,0,15,65,46.5,247.1,979.6,61.1,48.8,0.4,0,0,10,2022-01-16T09:15:16,2022-01-16T14:07:41,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-17,-2.2,-4.4,-3.2,-10,-11.7,-10.6,-10.2,58.6,0,0,0,snow,0,18.2,64,42.6,320.6,993.6,12.7,52.4,1.8,0,0,10,2022-01-17T09:12:21,2022-01-17T14:11:18,0.5,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,SBPT,02171099999,02186099999,02191099999,02176099999,ESPA,SDIA"
Lulea,2022-01-18,5.1,-7.6,-2.3,2.5,-12.2,-6.6,-5.7,78.1,0.38,100,8.33,snow,0,16.5,32.6,25.1,242.5,1005.3,44.4,51.9,1.3,0,0,10,2022-01-18T09:09:24,2022-01-18T14:14:55,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-19,6,1,4.2,3.6,-4.5,0.5,0.2,75.4,0,0,0,,0,6.3,42.8,25.2,255.1,984.7,78.9,58.3,1.5,0,0,10,2022-01-19T09:06:23,2022-01-19T14:18:35,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-20,0.3,-4.3,-2.1,-5.4,-10.4,-8.4,-7.9,64.2,0,0,0,,0,12.2,42.8,28.4,323,992.3,35.7,61.6,3.1,0.2,0,10,2022-01-20T09:03:20,2022-01-20T14:22:15,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-21,-2.3,-11.8,-6.1,-9.7,-17.5,-12.5,-10.4,72.4,0,0,0,,0,13.3,42.7,31.7,331.3,1012.1,0,51.9,3.6,0.3,0,10,2022-01-21T09:00:15,2022-01-21T14:25:56,0.56,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-22,-2.2,-14.8,-6.6,-7.7,-21.3,-11.7,-8.5,86.8,1.61,100,16.67,snow,0.1,14,36.1,25.4,197.3,1015.1,42.4,38.4,2,0,0,10,2022-01-22T08:57:07,2022-01-22T14:29:38,0.6,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-23,5.8,-1.7,2.7,2.7,-7.1,-1.5,0.5,85.9,0,0,0,,0,9.6,46.8,29.1,206.3,1007.6,16.2,47.4,3.3,0.2,0,10,2022-01-23T08:53:57,2022-01-23T14:33:21,0.65,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-24,6.1,0.3,3.1,1.9,-5.9,-1.2,-1.9,70,0,0,0,"rain,snow",0.2,5.1,46.5,29.2,225.7,1000.9,29.1,54.2,4.4,0.4,0,10,2022-01-24T08:50:45,2022-01-24T14:37:04,0.7,Partially cloudy,Partly cloudy throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-25,-0.3,-4.7,-2.6,-6.8,-9.7,-8.2,-8.6,63.5,0,0,0,,0,8.2,46.5,28.7,274.4,1010.5,10.3,52.8,6.2,0.6,0,10,2022-01-25T08:47:31,2022-01-25T14:40:47,0.75,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-01-26,-1.2,-7.9,-4.2,-1.4,-11.6,-6.7,-5.4,91.2,0.57,100,12.5,"rain,snow",0.2,8.2,21.3,14.4,182.3,1001.5,72.6,46.3,3.9,0.2,0,10,2022-01-26T08:44:16,2022-01-26T14:44:31,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-27,-1.7,-5.1,-3.2,-2.2,-8.2,-5.2,-3.6,96.9,1.7,100,25,snow,0.5,10,14.5,11,136.9,994.6,95.8,12.8,4.6,0.4,0,10,2022-01-27T08:40:58,2022-01-27T14:48:14,0.86,"Snow, Overcast",Cloudy skies throughout the day with snow clearing later.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-01-28,-3.2,-13.9,-6.9,-5,-17.7,-10.9,-8.2,90.5,0.9,100,20.83,snow,0,13.4,32.4,24.9,275.7,1002.6,42.3,39.1,6.9,0.7,0,10,2022-01-28T08:37:39,2022-01-28T14:51:58,0.91,"Snow, Partially cloudy",Clearing in the afternoon with snow clearing later.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-01-29,-2,-14.1,-7,-6.2,-17.5,-11,-7.7,94.5,4.55,100,50,snow,2.8,18.7,38.9,28.8,106.8,987.9,83.6,14.2,4,0.2,0,10,2022-01-29T08:34:19,2022-01-29T14:55:41,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-01-30,-8,-17,-11,-13.9,-25.9,-17.8,-12.5,88.7,0,0,0,,0,21.4,36,22.1,238.2,996.8,56.4,25.2,7.5,0.7,0,10,2022-01-30T08:30:57,2022-01-30T14:59:24,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-01-31,-14.1,-18.1,-16.1,-19,-26.4,-23.1,-17.7,87.7,0,0,0,,0,20.6,21.7,14.6,332.2,1007.3,13.6,31,10.7,0.9,1,10,2022-01-31T08:27:34,2022-01-31T15:03:07,1,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02186099999,02191099999,ESPA"
Lulea,2022-02-01,-12.8,-18.8,-15.9,-18.1,-25.9,-22.8,-17.5,87.2,0.4,100,16.67,snow,1.4,21,25.1,17.1,281.3,1003.4,83.9,13.7,8.6,0.6,0,10,2022-02-01T08:24:10,2022-02-01T15:06:49,0,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-02-02,-10.8,-17.2,-12.5,-15.3,-24.1,-18.1,-13.9,89.3,3.13,100,58.33,snow,1.5,24.4,18.3,11,152.4,1006.1,69.2,14.4,8.1,0.8,0,10,2022-02-02T08:20:44,2022-02-02T15:10:31,0.01,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-03,-13.3,-19.7,-16.2,-16.1,-24.9,-20.6,-17.8,87.2,3.28,100,58.33,snow,0.1,25.7,17.9,10.8,300,1012.3,68.8,12.5,9.8,0.8,0,10,2022-02-03T08:17:18,2022-02-03T15:14:13,0.03,"Snow, Partially cloudy",Clearing in the afternoon with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-04,-1.4,-19.3,-9.3,-8.2,-25.5,-16.7,-10.3,91.9,15.3,100,83.33,snow,12.4,32.8,61,49.7,157,997.5,55,3.8,3.1,0.1,0,10,2022-02-04T08:13:50,2022-02-04T15:17:53,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-02-05,-0.4,-4.6,-2,-4.3,-10.7,-7.3,-2.5,96.9,0.57,100,8.33,"rain,snow",0,40.7,39.7,28.7,179.1,983.1,66,28.5,13.5,1.3,1,10,2022-02-05T08:10:21,2022-02-05T15:21:33,0.11,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-06,-0.7,-4.2,-3.2,-4.4,-10.4,-9,-3.9,95,10.15,100,50,snow,5,43.2,39.8,28.6,136,979.5,88.1,20.8,10.3,0.9,1,10,2022-02-06T08:06:52,2022-02-06T15:25:13,0.15,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-07,-0.7,-3.6,-2.3,-2.2,-7.4,-5.4,-2.6,97.7,3.28,100,41.67,snow,1.2,49,28.5,21.6,168.3,987.7,77.7,14.9,9.9,0.9,1,10,2022-02-07T08:03:21,2022-02-07T15:28:51,0.2,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-08,-2.1,-6.4,-4.4,-4.2,-12.1,-7.8,-5.1,95.1,1.92,100,25,snow,0,52.6,20.3,28.6,170.5,993.2,59.5,8,10.8,0.9,1,10,2022-02-08T07:59:50,2022-02-08T15:32:29,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02188099999,02173099999,SBPT,02171099999,02186099999,02191099999,02176099999,SDIA,ESPA"
Lulea,2022-02-09,-3.4,-11.9,-5.7,-7.7,-17.4,-11.4,-7.5,87.9,0,0,0,,0,56.4,28.6,41.2,209.7,987.6,24.8,39.4,16.3,1.4,1,10,2022-02-09T07:56:17,2022-02-09T15:36:06,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,SBPT,02171099999,02191099999,02176099999,02186099999,SDIA,ESPA"
Lulea,2022-02-10,1.1,-6.9,-3.3,-3.2,-12.8,-8,-4.9,89.2,0,0,0,snow,0,43.5,33.3,21.8,235.1,982.4,57.8,56.7,13.2,1.3,1,10,2022-02-10T07:52:44,2022-02-10T15:39:43,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-11,-0.9,-13.7,-4.6,-6,-19.5,-10.2,-7.9,78.4,0,0,0,,0,29.1,31.8,24.7,287.2,997.2,33.8,52.7,24.9,2.1,1,10,2022-02-11T07:49:11,2022-02-11T15:43:18,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-12,-10.2,-19.1,-14.2,-10.4,-22.3,-16.1,-15.8,87.4,0,0,0,,0,39.1,14.3,13.3,227.3,1000.8,31.4,36.9,26,2.3,1,10,2022-02-12T07:45:36,2022-02-12T15:46:53,0.42,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-13,-1.1,-17.9,-8.1,-4.9,-17.9,-11,-8.9,93.6,2.34,100,50,snow,3.3,43.5,32.4,24.6,139.8,992.9,91.1,9.1,10,0.8,0,10,2022-02-13T07:42:01,2022-02-13T15:50:26,0.45,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-14,-10,-17.9,-13.5,-12.7,-24.7,-18.4,-14.8,89.5,0,0,0,,0,34.4,32.1,21.3,315.7,997.8,16.1,52.2,30.3,2.7,1,10,2022-02-14T07:38:26,2022-02-14T15:53:59,0.48,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-02-15,-9.4,-17.9,-13.8,-15.3,-25,-19.8,-15.4,87.6,0.01,100,4.17,snow,0,31.7,28.8,18.1,270.1,1004.9,64.6,55.1,18.6,1.7,1,10,2022-02-15T07:34:49,2022-02-15T15:57:31,0.49,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-02-16,-6.1,-9.9,-7.9,-11,-16.5,-13.5,-9.7,86.7,2.1,100,20.83,snow,2.6,36.9,29.2,14.9,21.9,993.3,98.2,21.4,19.9,1.7,1,10,2022-02-16T07:31:13,2022-02-16T16:01:02,0.5,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-17,-4,-5.9,-5.1,-8.6,-12.8,-10.7,-5.9,94,9.86,100,87.5,snow,5.6,37.2,32.5,21.5,112.5,978,43.1,4,18.7,1.5,1,10,2022-02-17T07:27:35,2022-02-17T16:04:32,0.51,"Snow, Partially cloudy",Becoming cloudy in the afternoon with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-02-18,-3.4,-6.1,-4.6,-9.8,-13.5,-11.6,-5.6,92.7,2.97,100,70.83,snow,2.8,37.6,35.8,24.8,327.5,972.9,43.2,6.3,13.9,1.1,1,10,2022-02-18T07:23:57,2022-02-18T16:08:01,0.52,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-19,-2.9,-5.4,-3.8,-8.1,-10.9,-9.6,-4.6,94.7,0.94,100,83.33,snow,0.9,48.9,32,21.4,327.3,979,19.3,6.2,14.6,1.2,1,10,2022-02-19T07:20:19,2022-02-19T16:11:30,0.54,Snow,Clear conditions throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-20,-6.2,-15.9,-9.9,-9.4,-20.2,-14.3,-11.1,90.4,0,0,0,,0,54.1,21.3,17.6,300.9,989.1,4.9,29.7,30.5,2.8,1,10,2022-02-20T07:16:40,2022-02-20T16:14:57,0.58,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-02-21,-10.5,-16.2,-13.2,-12.7,-22.9,-17,-14.7,88.8,1.84,100,37.5,snow,0.1,50.3,14.4,10.7,277.3,994.3,70.2,13.2,38.8,3.3,2,10,2022-02-21T07:13:01,2022-02-21T16:18:24,0.62,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-02-22,-12.3,-20.2,-16.4,-12.3,-23.8,-20.1,-18.1,86.9,2.03,100,37.5,snow,0,49.2,17.7,10.8,283.2,1001,49.7,25.5,44.7,3.8,2,10,2022-02-22T07:09:21,2022-02-22T16:21:49,0.67,"Snow, Partially cloudy",Clearing in the afternoon with snow clearing later.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-02-23,-3,-23.7,-15.3,-10.4,-27.5,-19.6,-16.9,87.5,1.29,100,41.67,snow,1.2,49.3,46.9,30.8,206,1001.3,63.5,17.5,29,2.4,1,10,2022-02-23T07:05:41,2022-02-23T16:25:14,0.73,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-02-24,0.8,-2.9,-0.6,-2.2,-10.5,-5.5,-1.3,95.1,1.98,100,37.5,"rain,snow",0.4,46,50.7,34.2,194.9,982.3,59.9,16.4,28.4,2.3,1,10,2022-02-24T07:02:00,2022-02-24T16:28:38,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"02188099999,02173099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-02-25,1.7,-4.4,-2.4,0.1,-11.4,-7.3,-6,77,0,0,0,,0,35.7,35.8,25.5,257.8,991.4,34.1,28.3,55,4.9,2,10,2022-02-25T06:58:19,2022-02-25T16:32:01,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-02-26,-2.1,-10.8,-6.1,-6.1,-17.8,-11.7,-10.8,69.6,0,0,0,snow,0,45.1,43.5,29.2,250.6,1019.7,26.4,25.3,58.5,4.9,2,10,2022-02-26T06:54:38,2022-02-26T16:35:24,0.89,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"02188099999,02173099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-02-27,4.2,-2.2,-0.4,1.9,-7.6,-5,-4.5,74,0,0,0,,0,46.9,33.1,21,202.5,1018.3,32,24.7,55.5,4.9,2,10,2022-02-27T06:50:56,2022-02-27T16:38:45,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02186099999,02191099999,ESPA"
Lulea,2022-02-28,4.9,-4.3,0.6,1.6,-9.7,-2.7,-2.5,80.4,0,0,0,,0,42,29.1,18.1,210,1020.3,34.2,37.2,42.7,3.6,1,10,2022-02-28T06:47:14,2022-02-28T16:42:06,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-01,3.6,-8.4,-1.9,0.6,-11.9,-4.3,-4.5,83.6,0.19,100,4.17,"rain,snow",0,35.8,29.2,15.2,214.8,1011.1,46.2,37.2,41.2,3,2,10,2022-03-01T06:43:32,2022-03-01T16:45:26,1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-02,7,-3.9,3,3.5,-8.4,-1.2,-3,65.2,0.19,100,4.17,rain,0,31.7,53.1,31.8,260.8,1006.7,28.9,52.1,62.4,4.4,2,10,2022-03-02T06:39:49,2022-03-02T16:48:46,1,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-03,1.7,-6.8,-2,-2.7,-11.3,-7.5,-7.4,67.5,0,0,0,,0,36.7,35.7,28.1,316.8,1021,17.5,45.7,73.9,5.4,2,10,2022-03-03T06:36:07,2022-03-03T16:52:05,0,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999,02176099999,ESPA"
Lulea,2022-03-04,-2.1,-10.4,-6.8,-4.8,-14.9,-10,-9.2,83.4,0,0,0,,0,34.6,16.4,10.9,241,1025.1,13.1,49.7,65.1,4.6,2,10,2022-03-04T06:32:23,2022-03-04T16:55:23,0.02,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-05,0.1,-8.1,-3.9,0,-13.3,-6.9,-6.6,82.1,0,0,0,,0,41.6,21.5,14.3,201,1013.3,23,45.7,45.9,3.2,1,10,2022-03-05T06:28:40,2022-03-05T16:58:40,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-06,2.5,-9.4,-3.3,-0.4,-10.2,-5.5,-6.1,81.8,0,0,0,,0,44.3,31.8,24.4,205.5,1009,32.4,42.3,73.7,5.4,2,10,2022-03-06T06:24:56,2022-03-06T17:01:57,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999,ESPA"
Lulea,2022-03-07,-2.7,-5.9,-4.3,-2.7,-10.8,-7.5,-4.9,95.7,7.96,100,33.33,snow,1.6,45.8,32.3,24.9,219,1017.2,82.7,10.4,38.9,3.2,1,10,2022-03-07T06:21:13,2022-03-07T17:05:13,0.12,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-08,-3.2,-6.9,-5.2,-5.1,-10.1,-7.2,-5.7,96.2,0.37,100,12.5,snow,0,45.9,17.9,10.9,117.5,1020.1,91.6,10.9,60.7,5.4,2,10,2022-03-08T06:17:28,2022-03-08T17:08:29,0.16,"Snow, Overcast",Cloudy skies throughout the day with snow in the morning and afternoon.,snow,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-09,-1.3,-9.5,-4.9,-6.6,-13.7,-9.7,-5.6,95.4,0,0,0,,0,45.2,35.8,21.8,171.9,1027.5,99.6,26.4,39.2,3.4,1,10,2022-03-09T06:13:44,2022-03-09T17:11:44,0.21,Overcast,Cloudy skies throughout the day.,cloudy,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-10,3.3,-2.4,-0.1,2.9,-7.4,-3.8,-3,81.7,0,0,0,,0,44.7,25.7,18.4,187.7,1020.7,28,45,72.5,6.3,2,10,2022-03-10T06:10:00,2022-03-10T17:14:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-11,7.2,-3.2,1.2,7.2,-4.3,0.6,-1.9,80.4,0,0,0,,0,44.5,17.8,11.1,155.4,1022,57.2,44.6,43.3,3.7,1,10,2022-03-11T06:06:15,2022-03-11T17:18:13,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
Lulea,2022-03-12,5,-5.9,-1.9,3.4,-9.4,-4.2,-3.1,91.9,0,0,0,rain,0,43.4,14.5,14,173.4,1023.9,10.7,22.7,48.4,4.2,1,10,2022-03-12T06:02:30,2022-03-12T17:21:27,0.35,Clear,Clear conditions throughout the day.,clear-day,"02188099999,02173099999,02171099999,02186099999,02191099999"
